time_s,alt_left_m,alt_right_m,alt_lightware_m
1779965994.1994057,1.2551276683807373,1.2386863231658936,
1779965994.2316024,1.210336446762085,1.229236364364624,1.32
1779965994.2633672,1.1689256429672241,1.204420566558838,
1779965994.2967105,1.134660005569458,1.1733049154281616,1.3
1779965994.3274696,1.1099210977554321,1.142573356628418,1.26
1779965994.3593597,1.126592993736267,1.1282063722610474,
1779965994.3913682,1.11591374874115,1.1055418252944946,1.23
1779965994.4234138,1.083876132965088,1.1142234802246094,1.25
1779965994.4553514,1.0735042095184326,1.1052345037460327,1.21
1779965994.487352,1.1057723760604858,1.1192173957824707,1.17
1779965994.5205066,1.1134551763534546,1.07465660572052,1.09
1779965994.5513194,1.11276376247406,1.067204236984253,1.07
1779965994.5832763,1.1175271272659302,1.0648225545883179,
1779965994.6153374,1.1312026977539062,1.0472286939620972,
1779965994.6475174,0.7788654565811157,0.8951843976974487,1.2
1779965994.679234,1.099933385848999,1.0867187976837158,
1779965994.7112284,1.1060028076171875,1.1570940017700195,
1779965994.7432415,0.8999477624893188,1.216405987739563,
1779965994.7751946,0.7523595094680786,1.2036523818969727,
1779965994.8072417,1.0982431173324585,1.2039597034454346,1.34
1779965994.8392546,1.1428806781768799,1.2097218036651611,1.33
1779965994.871228,1.1358892917633057,1.2095681428909302,1.28
1779965994.9031737,1.1385014057159424,1.2005023956298828,1.27
1779965994.9355323,1.156402587890625,1.1801426410675049,1.21
1779965994.96725,1.1929731369018555,1.1965841054916382,1.23
1779965994.999208,1.1822171211242676,1.2003487348556519,
1779965995.0314472,1.1773768663406372,1.1934341192245483,1.28
1779965995.063139,1.186058521270752,1.156248927116394,1.2
1779965995.0951123,1.1812951564788818,1.151331901550293,
1779965995.1274364,1.1749951839447021,1.1354283094406128,1.29
1779965995.1591232,1.159091591835022,1.1363502740859985,1.28
1779965995.1911242,1.1924352645874023,1.2108741998672485,1.27
1779965995.2232072,1.1687719821929932,1.2070327997207642,
1779965995.2550826,1.1511013507843018,1.1898999214172363,
1779965995.287048,1.1726902723312378,1.2166364192962646,1.25
1779965995.319078,1.142112374305725,1.177299976348877,1.4
1779965995.3515296,1.1670818328857422,1.1466453075408936,1.26
1779965995.3830304,1.1597830057144165,1.124364972114563,1.21
1779965995.415068,1.1471830606460571,1.1036980152130127,1.12
1779965995.4471238,1.1350440979003906,1.0954004526138306,
1779965995.4789884,1.1232893466949463,1.090867519378662,1.12
1779965995.5110776,1.1148381233215332,1.0957845449447632,
1779965995.5431585,1.1239039897918701,1.0956308841705322,
1779965995.5751486,1.123673439025879,1.147336721420288,
1779965995.6069598,1.1404989957809448,1.147336721420288,
1779965995.6391912,1.1407294273376465,1.156556248664856,1.22
1779965995.670942,1.158937931060791,1.1441867351531982,1.24
1779965995.7033083,1.1597062349319458,1.1445709466934204,
1779965995.7352042,1.169693946838379,1.145262360572815,
1779965995.7674508,1.1525611877441406,1.152868390083313,1.29
1779965995.7989447,1.1388087272644043,1.1509476900100708,
1779965995.8312101,1.1292051076889038,1.153175711631775,1.23
1779965995.8629093,1.1281296014785767,1.1621646881103516,1.24
1779965995.8948708,1.1172198057174683,1.1391929388046265,1.19
1779965995.9269247,1.099241852760315,1.1322014331817627,1.22
1779965995.9588614,0.938362181186676,1.1377331018447876,1.17
1779965995.9908578,1.0546811819076538,1.1301270723342896,1.17
1779965996.022916,1.0344750881195068,1.1126869916915894,1.23
1779965996.0548453,0.9994411468505859,1.1111503839492798,1.16
1779965996.0868242,0.9763925075531006,1.0896382331848145,1.14
1779965996.1188443,0.9659437537193298,1.102622389793396,
1779965996.1508389,0.9548035860061646,1.0931724309921265,
1779965996.1829045,0.9627169370651245,1.0930187702178955,
1779965996.2148821,0.9773144721984863,1.1123027801513672,
1779965996.2468712,0.988685131072998,1.150333046913147,
1779965996.2787578,1.0337836742401123,1.1999645233154297,
1779965996.311234,1.0665128231048584,1.2003487348556519,
1779965996.3428767,1.0983198881149292,1.2355363368988037,1.24
1779965996.374768,1.1464916467666626,1.2795592546463013,
1779965996.40675,1.1831389665603638,1.2699556350708008,
1779965996.4387538,1.2271620035171509,1.318588376045227,
1779965996.4707263,1.280173897743225,1.3321101665496826,
1779965996.5030825,1.3370273113250732,1.3594613075256348,
1779965996.534745,1.3818185329437256,1.3597686290740967,
1779965996.5667636,1.0592139959335327,1.345555305480957,1.45
1779965996.5986922,1.1697708368301392,1.3868892192840576,
1779965996.6306653,1.490531325340271,1.3975684642791748,
1779965996.662644,1.2538983821868896,1.4015635251998901,1.52
1779965996.6946766,1.3779770135879517,1.412319540977478,
1779965996.7267976,1.5096617937088013,1.439286470413208,
1779965996.7586787,1.5012105703353882,1.4216927289962769,1.49
1779965996.7906408,1.4806205034255981,1.4153927564620972,1.51
1779965996.8226933,1.4531925916671753,1.421231746673584,1.49
1779965996.854627,1.4143939018249512,1.3566186428070068,1.48
1779965996.8865902,1.3791295289993286,1.3566186428070068,1.49
1779965996.9185991,1.3328784704208374,1.3414064645767212,1.42
1779965996.9506023,1.3228139877319336,1.3001494407653809,1.43
1779965996.98258,1.3131334781646729,1.2516703605651855,1.41
1779965997.014583,1.2953091859817505,1.2243961095809937,1.36
1779965997.0465355,1.3001494407653809,1.2024998664855957,
1779965997.078515,1.2959238290786743,1.1723061800003052,1.33
1779965997.1106987,1.288240909576416,1.1765317916870117,1.35
1779965997.142598,1.3221993446350098,1.1840609312057495,
1779965997.1744957,1.3332626819610596,1.1841378211975098,
1779965997.2066102,1.2818641662597656,1.175917148590088,
1779965997.2386925,1.2838616371154785,1.1906682252883911,
1779965997.270717,1.2863202095031738,1.2091071605682373,
1779965997.3024752,1.2686495780944824,1.202576756477356,
1779965997.3344488,1.2370729446411133,1.2096450328826904,
1779965997.3664567,1.21271812915802,1.1763781309127808,1.33
1779965997.398439,1.1800658702850342,1.170692801475525,1.23
1779965997.4304514,1.1726902723312378,1.172920823097229,1.26
1779965997.4624367,1.1381173133850098,0.7240864634513855,1.16
1779965997.494464,1.159091591835022,0.9019452929496765,1.23
1779965997.526639,1.0830309391021729,1.151485562324524,1.21
1779965997.5584092,0.8231188654899597,1.0193397998809814,1.18
1779965997.5903723,1.0343983173370361,1.0847212076187134,1.18
1779965997.6223752,0.9816168546676636,1.0627481937408447,1.13
1779965997.6543415,0.9469670653343201,1.0221824645996094,1.11
1779965997.686323,0.9148525595664978,1.0138850212097168,1.11
1779965997.720268,0.877744197845459,1.0111960172653198,1.04
1779965997.7503104,0.8533894419670105,1.0258703231811523,1.16
1779965997.7823246,0.8619943261146545,1.0480738878250122,
1779965997.814377,0.8712906241416931,1.0270227193832397,
1779965997.8466134,0.8929563164710999,1.031325101852417,1.12
1779965997.8782787,0.9004855751991272,1.0433872938156128,
1779965997.9103906,0.9422036409378052,1.0363190174102783,0.79
1779965997.942343,0.9887619018554688,1.0588299036026,1.08
1779965997.9742684,0.7871629595756531,0.3092873692512512,1.1
1779965998.0063593,0.8357188105583191,1.0822627544403076,1.07
1779965998.0383444,0.7452912330627441,1.1519465446472168,1.1
1779965998.0702393,0.55821293592453,1.1745342016220093,1.14
1779965998.1022687,0.6234406232833862,0.7871629595756531,1.0
1779965998.1344874,0.5046631693840027,0.8606113791465759,1.17
1779965998.1662254,0.5483788251876831,0.8209676742553711,1.36
1779965998.1982245,0.6285113096237183,0.8579992055892944,1.21
1779965998.2302864,0.5855640172958374,0.9704766869544983,1.37
1779965998.2622755,0.6209052801132202,1.0522993803024292,1.47
1779965998.2941823,0.6225186586380005,1.096091866493225,1.58
1779965998.3261776,0.7823227643966675,1.2115657329559326,1.62
1779965998.3581572,0.9468134045600891,1.6055442094802856,1.61
1779965998.3901434,0.8944929242134094,1.5123507976531982,1.65
1779965998.422136,0.9381317496299744,1.674920678138733,1.72
1779965998.454121,1.1007016897201538,1.6329721212387085,1.73
1779965998.486101,1.2570483684539795,1.7308521270751953,1.76
1779965998.518462,1.218787670135498,1.7170228958129883,1.75
1779965998.5501134,1.748138666152954,1.6878279447555542,1.79
1779965998.582096,1.5414689779281616,1.6938973665237427,1.78
1779965998.614135,1.7726470232009888,1.6517183780670166,1.74
1779965998.6461813,1.6631659269332886,1.59670889377594,1.73
1779965998.678064,1.647646427154541,1.5693577527999878,1.67
1779965998.710165,1.5723540782928467,1.510430097579956,1.61
1779965998.7420528,1.5307128429412842,1.4518096446990967,1.59
1779965998.774023,1.464563250541687,1.4242280721664429,1.51
1779965998.806035,1.4041757583618164,1.3301894664764404,1.41
1779965998.8380826,1.3493967056274414,1.2999188899993896,1.33
1779965998.8699863,1.2781763076782227,1.2197864055633545,1.3
1779965998.9022107,1.1820634603500366,1.1263624429702759,1.24
1779965998.9340298,1.1108430624008179,1.0538359880447388,
1779965998.9659414,1.0303263664245605,1.0167276859283447,
1779965998.9979568,0.962947428226471,0.9487341046333313,
1779965999.0300071,0.9260696172714233,0.921075701713562,
1779965999.0618992,0.8644528388977051,0.816972553730011,
1779965999.0938878,0.8435553908348083,0.7761764526367188,
1779965999.1258814,0.8437090516090393,0.31028613448143005,
1779965999.157872,0.8522370457649231,0.7737179398536682,
1779965999.189956,0.8998709321022034,0.7257766723632812,
1779965999.2218614,0.8913429379463196,0.8182018399238586,0.85
1779965999.253863,0.6625465154647827,0.6951219439506531,0.85
1779965999.2858512,0.7897751331329346,0.6868244409561157,0.88
1779965999.318115,0.7002695202827454,0.5871005654335022,0.73
1779965999.3498216,0.47224143147468567,0.5479946732521057,0.88
1779965999.3818243,0.5078131556510925,0.7734106183052063,0.96
1779965999.4138455,0.7691850066184998,0.6713050007820129,0.99
1779965999.4458058,0.8078299164772034,0.8221201300621033,1.02
1779965999.47781,0.8248091340065002,0.8474736213684082,1.04
1779965999.5097609,1.075809121131897,0.7033426761627197,1.07
1779965999.5417492,1.0015923976898193,0.9903753995895386,1.14
1779965999.5737343,0.9796192646026611,0.9345976114273071,1.19
1779965999.605752,0.9076306819915771,1.164162278175354,1.24
1779965999.637829,1.1699244976043701,1.1867499351501465,1.21
1779965999.6696994,1.1931267976760864,1.0934797525405884,1.28
1779965999.702072,1.2034987211227417,1.1927425861358643,1.26
1779965999.7339182,1.1825244426727295,1.291621446609497,1.32
1779965999.7656753,1.223320484161377,1.2628873586654663,1.39
1779965999.7976606,1.222859501838684,1.2746422290802002,1.33
1779965999.8297331,1.2235510349273682,1.2600446939468384,1.39
1779965999.8616114,1.2307729721069336,1.274949550628662,1.32
1779965999.893624,1.2363814115524292,1.2981518507003784,1.32
1779965999.9267824,1.2633483409881592,1.1799122095108032,1.37
1779965999.9575973,1.268880009651184,1.288548231124878,1.41
1779965999.9895775,1.2837848663330078,1.2870885133743286,1.38
1779966000.02161,1.2850141525268555,1.2955396175384521,1.39
1779966000.0535474,1.2870116233825684,1.3464772701263428,1.41
1779966000.0855374,1.2981518507003784,1.3348760604858398,
1779966000.117592,1.3350297212600708,1.36983323097229,
1779966000.1495209,1.3198944330215454,1.3717539310455322,1.43
1779966000.1815162,1.3156688213348389,1.337949275970459,1.42
1779966000.2135108,1.3606137037277222,1.3572332859039307,1.5
1779966000.2455955,1.414854884147644,1.3820489645004272,1.52
1779966000.2775366,1.40471351146698,1.4122427701950073,
1779966000.3094876,1.4187731742858887,1.4087854623794556,
1779966000.3415027,1.4044830799102783,1.4029464721679688,1.48
1779966000.3734245,1.453576683998108,1.4795448780059814,1.44
1779966000.4054728,1.488303303718567,1.4603376388549805,
1779966000.4375095,1.4478144645690918,1.4501193761825562,
1779966000.4694555,1.4467389583587646,1.4514254331588745,1.55
1779966000.5017052,1.43168044090271,1.4498120546340942,1.57
1779966000.5336998,1.4314500093460083,1.4284536838531494,1.52
1779966000.5654655,1.4273780584335327,1.410091519355774,1.62
1779966000.5973606,1.43168044090271,1.3931891918182373,
1779966000.6293774,1.415315866470337,1.3790526390075684,1.56
1779966000.6613176,1.3882721662521362,1.3811269998550415,1.54
1779966000.6933017,1.3591539859771729,1.3601527214050293,1.45
1779966000.72552,1.3273468017578125,1.3227370977401733,1.48
1779966000.7573571,1.2784068584442139,1.2769471406936646,1.38
1779966000.7892969,1.2283143997192383,1.2114120721817017,1.35
1779966000.8214853,1.1917438507080078,1.1640855073928833,1.3
1779966000.8532557,1.0874102115631104,1.1142234802246094,
1779966000.885207,1.0439250469207764,1.0678956508636475,1.2
1779966000.9173815,1.0035899877548218,1.032631278038025,1.16
1779966000.9491894,0.9613340497016907,1.0143460035324097,1.07
1779966000.9811718,0.9243025183677673,0.9892997741699219,1.06
1779966001.0131724,0.8974124193191528,0.9758546948432922,1.09
1779966001.0452516,0.8681406378746033,0.9613340497016907,0.81
1779966001.077182,0.8579992055892944,0.9475048184394836,1.01
1779966001.1094196,0.8708296418190002,0.31059345602989197,1.03
1779966001.1416392,0.6648513674736023,0.7436010241508484,
1779966001.1731915,0.7304632663726807,0.6600111722946167,1.08
1779966001.2068827,0.5420788526535034,0.6263601183891296,
1779966001.237288,0.573885977268219,0.757814347743988,0.86
1779966001.2690709,0.6003151535987854,0.845552921295166,1.03
1779966001.3010879,0.795383632183075,0.6250540614128113,1.01
1779966001.3347075,0.7096426486968994,0.8197383880615234,0.93
1779966001.3650239,0.626744270324707,0.828881025314331,1.12
1779966001.3970582,0.8094433546066284,0.8565394282341003,1.11
1779966001.429049,0.668615996837616,0.9616413712501526,1.02
1779966001.4609895,0.9275293350219727,1.0528372526168823,1.2
1779966001.4930146,1.191667079925537,1.1752256155014038,1.22
1779966001.5254397,1.0816481113433838,1.194509744644165,1.25
1779966001.5569484,1.1255173683166504,1.171921968460083,1.27
1779966001.58894,1.1170661449432373,1.1739195585250854,1.32
1779966001.6209416,1.2001181840896606,1.0875638723373413,1.28
1779966001.652919,1.1886707544326782,1.216098666191101,1.35
1779966001.6849122,1.2145620584487915,1.0580615997314453,1.37
1779966001.7170594,1.453115701675415,1.3928818702697754,1.37
1779966001.7494924,1.407556176185608,1.5056666135787964,
1779966001.7808821,1.5254884958267212,1.5403164625167847,1.6
1779966001.8130012,1.57450532913208,1.6043918132781982,1.61
1779966001.8448477,1.6420379877090454,1.6116137504577637,1.62
1779966001.876842,1.7085717916488647,1.6675450801849365,1.69
1779966001.9088304,1.7196351289749146,1.6292074918746948,1.75
1779966001.9408355,1.7366142272949219,1.6568659543991089,1.68
1779966001.9728005,1.7859383821487427,1.6551756858825684,
1779966002.0053117,1.7734153270721436,1.62690269947052,
1779966002.0371432,1.761583685874939,1.6273635625839233,
1779966002.0687957,1.727010726928711,1.6228307485580444,
1779966002.100815,1.6920535564422607,1.6279782056808472,
1779966002.1328616,1.6574037075042725,1.5932515859603882,1.63
1779966002.1647725,1.6360453367233276,1.5927906036376953,
1779966002.1967385,1.5954028367996216,1.5997819900512695,
1779966002.2289762,1.5436201095581055,1.5485371351242065,1.69
1779966002.2607403,1.490838646888733,1.4953715801239014,1.61
1779966002.292759,1.4468157291412354,1.4506571292877197,
1779966002.3257172,1.3627649545669556,1.3821258544921875,
1779966002.3579597,1.332033395767212,1.3067567348480225,
1779966002.388682,1.2865506410598755,1.2596606016159058,
1779966002.4209087,1.2343839406967163,1.2055730819702148,
1779966002.4526668,1.1756865978240967,1.1673122644424438,1.29
1779966002.4846406,1.1069247722625732,1.1353514194488525,
1779966002.5179696,1.0305569171905518,1.0967833995819092,
1779966002.5486848,0.9926034212112427,1.0928651094436646,1.17
1779966002.5806193,0.9624865055084229,1.0639774799346924,
1779966002.6126964,0.9582608938217163,1.0410056114196777,
1779966002.6448543,0.9410512447357178,1.0178033113479614,
1779966002.6765952,0.9448926448822021,1.0006704330444336,1.08
1779966002.70859,0.9731656908988953,0.8558480143547058,1.07
1779966002.7408624,0.993909478187561,0.9979045391082764,1.02
1779966002.7725573,1.0060484409332275,0.780325174331665,0.96
1779966002.8045325,0.8971819281578064,0.8521602153778076,1.09
1779966002.836535,0.6265906095504761,0.975009560585022,1.04
1779966002.868501,0.6637758016586304,0.9711681604385376,1.04
1779966002.900681,0.860457718372345,0.8836600184440613,1.02
1779966002.9325514,0.864606499671936,0.8683710694313049,1.03
1779966002.964824,0.9309866428375244,0.9806948900222778,1.01
1779966002.996526,0.9634084105491638,1.0174959897994995,1.03
1779966003.0284536,1.0200313329696655,1.0168813467025757,1.09
1779966003.0604718,0.9656364917755127,1.01595938205719,1.13
1779966003.092419,0.9819241762161255,1.0465372800827026,1.14
1779966003.12445,1.1073857545852661,1.096091866493225,1.17
1779966003.1565588,0.8963367938995361,1.134352684020996,1.14
1779966003.1884267,1.0062021017074585,1.210182785987854,1.23
1779966003.2205324,1.1045430898666382,1.2314643859863281,1.17
1779966003.2536511,1.1923584938049316,1.2443716526031494,1.3
1779966003.2843726,1.2033450603485107,1.2644239664077759,1.3
1779966003.317161,1.2257790565490723,1.2611972093582153,1.29
1779966003.3483527,1.2357667684555054,1.270186185836792,1.35
1779966003.380396,1.2479057312011719,1.267650842666626,1.4
1779966003.4123323,1.2910068035125732,1.263809323310852,1.32
1779966003.4449975,1.2748726606369019,1.2582776546478271,1.36
1779966003.4763067,1.2737971544265747,1.2819409370422363,1.23
1779966003.508478,1.2541289329528809,1.2684959173202515,1.27
1779966003.5404832,1.2473679780960083,1.2339997291564941,1.33
1779966003.5723588,1.2273156642913818,1.2210924625396729,1.33
1779966003.6044598,1.1900535821914673,1.205265760421753,1.3
1779966003.6362104,1.2087230682373047,1.1964304447174072,1.21
1779966003.668309,1.177991509437561,1.1904377937316895,1.29
1779966003.700233,1.1826012134552002,1.2016547918319702,1.3
1779966003.732268,1.256203293800354,1.1856744289398193,1.3
1779966003.764203,1.2519009113311768,1.197352409362793,1.31
1779966003.7961934,1.3540832996368408,1.2280839681625366,
1779966003.8285773,1.3323407173156738,1.2336156368255615,1.31
1779966003.8601403,1.3792062997817993,1.2805579900741577,
1779966003.8921406,1.456112027168274,1.3198944330215454,
1779966003.9245653,1.5522249937057495,1.3449406623840332,
1779966003.956167,1.5984759330749512,1.3693722486495972,
1779966003.9880846,1.602317452430725,1.444818139076233,
1779966004.02171,1.6368135213851929,1.5753504037857056,
1779966004.052122,0.0,1.5596773624420166,
1779966004.0681212,1.647339105606079,1.5596773624420166,
1779966004.1000679,1.6703877449035645,1.5380884408950806,1.66
1779966004.1320846,1.644803762435913,1.5493054389953613,1.63
1779966004.164023,1.621140480041504,1.48092782497406,1.61
1779966004.1960716,1.5919455289840698,1.4704022407531738,
1779966004.228015,1.5722005367279053,1.4515790939331055,
1779966004.2600212,1.5355530977249146,1.4290683269500732,
1779966004.2919838,1.4986752271652222,1.4004878997802734,
1779966004.3242078,1.4544217586517334,1.380128264427185,
1779966004.35617,1.3835855722427368,1.363610029220581,1.41
1779966004.3879702,1.3422516584396362,1.3404077291488647,1.39
1779966004.4199774,1.3188188076019287,1.3374882936477661,
1779966004.4521098,1.2762556076049805,1.3468613624572754,
1779966004.4839683,1.2282376289367676,1.3436346054077148,
1779966004.519147,1.194509744644165,1.324120044708252,1.37
1779966004.5479145,1.2329241037368774,1.280327558517456,1.34
1779966004.5800307,1.1819865703582764,1.2402229309082031,1.27
1779966004.6121163,1.110382080078125,1.1996572017669678,1.15
1779966004.6438842,1.054220199584961,1.1563256978988647,1.17
1779966004.675846,1.0266386270523071,1.121138095855713,
1779966004.7079887,0.9903753995895386,0.2722558379173279,
1779966004.739885,0.9373634457588196,1.0508396625518799,
1779966004.7718074,0.8948770761489868,0.27171802520751953,
1779966004.8040686,0.8417114615440369,0.9614877104759216,0.69
1779966004.8358634,0.8225811123847961,0.9631010890007019,1.01
1779966004.8677928,0.8042190074920654,0.8639918565750122,1.0
1779966004.899857,0.8174335360527039,0.9463524222373962,0.97
1779966004.9318986,0.8374090790748596,0.3119763731956482,1.0
1779966004.9637303,0.8411736488342285,0.9681718349456787,1.02
1779966004.995979,0.8402517437934875,0.9538047909736633,1.01
1779966005.0281858,0.8870404958724976,0.9686328172683716,1.1
1779966005.0600927,0.8960294723510742,0.974241316318512,1.06
1779966005.0917113,0.7697996497154236,0.9929875135421753,1.02
1779966005.1236854,0.7509765625,0.9810022115707397,1.07
1779966005.1556904,0.787470281124115,1.053605556488037,1.08
1779966005.1876485,0.8394066095352173,1.0700469017028809,1.1
1779966005.2201717,0.9905290603637695,1.0257166624069214,1.11
1779966005.2516701,0.9406670928001404,1.1418819427490234,1.17
1779966005.283601,1.077499270439148,1.1457233428955078,1.11
1779966005.3161771,1.2097218036651611,1.1414977312088013,1.27
1779966005.347598,1.2346912622451782,1.0305569171905518,1.26
1779966005.37961,1.1966608762741089,1.1331233978271484,1.23
1779966005.4119449,1.2706471681594849,1.1472599506378174,1.21
1779966005.4438357,1.2817872762680054,1.0410056114196777,1.27
1779966005.4755473,1.3172054290771484,1.1818329095840454,1.35
1779966005.5076494,1.3426357507705688,1.2148693799972534,1.36
1779966005.5395904,1.4037147760391235,1.1408830881118774,
1779966005.5716376,1.4027928113937378,1.3253493309020996,1.22
1779966005.6035101,1.448352336883545,1.3706783056259155,1.49
1779966005.6355302,1.490838646888733,1.4111671447753906,1.48
1779966005.6675148,1.5404701232910156,1.4094001054763794,1.51
1779966005.6995056,1.5065885782241821,1.3766709566116333,
1779966005.7325656,1.4938349723815918,1.4246890544891357,1.52
1779966005.7634516,1.4945265054702759,1.4205402135849,1.55
1779966005.795451,1.5272555351257324,1.4166988134384155,
1779966005.827446,1.5735833644866943,1.4168524742126465,1.59
1779966005.8594358,1.5204946994781494,1.40794038772583,
1779966005.8914514,1.5115824937820435,1.4345999956130981,
1779966005.9248257,1.501825213432312,1.4579559564590454,
1779966005.9558356,1.5229531526565552,1.4664839506149292,
1779966005.9873931,1.5295604467391968,1.463257074356079,
1779966006.0219324,1.4926825761795044,1.4523473978042603,
1779966006.051416,1.4764716625213623,1.4417450428009033,
1779966006.083402,1.4438194036483765,1.4248427152633667,
1779966006.1153703,1.4226914644241333,1.4236901998519897,1.56
1779966006.1475549,1.4011025428771973,1.4204634428024292,
1779966006.1793828,1.3729063272476196,1.4132415056228638,
1779966006.2123547,1.342328429222107,1.3933428525924683,1.48
1779966006.2434185,1.3122884035110474,1.3927282094955444,1.45
1779966006.275329,1.261273980140686,1.344556450843811,
1779966006.3078167,1.1889780759811401,1.272875189781189,
1779966006.3393154,1.1322014331817627,1.2059571743011475,
1779966006.3712957,1.056755542755127,1.1585538387298584,
1779966006.4036274,1.001822829246521,1.0930955410003662,
1779966006.43712,0.9046343564987183,1.0396995544433594,
1779966006.4673488,0.8518528938293457,0.9805412292480469,
1779966006.4993224,0.8180481791496277,0.9113184213638306,
1779966006.5312412,0.8028360605239868,0.8614565134048462,
1779966006.5632384,0.7814776301383972,0.8487797379493713,
1779966006.595303,0.767341136932373,0.8493175506591797,
1779966006.6273997,0.7611948251724243,0.8421724438667297,0.96
1779966006.659235,0.607690691947937,0.2689521908760071,
1779966006.691248,0.51219242811203,0.7170950174331665,
1779966006.7232594,0.510425329208374,0.3090568780899048,0.79
1779966006.7551806,0.5653579831123352,0.46709388494491577,0.82
1779966006.7871628,0.5465348958969116,0.42675870656967163,0.84
1779966006.8194008,0.5114241242408752,0.5452288389205933,0.89
1779966006.85127,0.4312916100025177,0.7400668859481812,0.92
1779966006.8831334,0.7510533928871155,0.30874955654144287,0.96
1779966006.915388,0.5846420526504517,0.7407582998275757,0.98
1779966006.9473774,0.6668489575386047,0.975009560585022,1.1
1779966006.979176,0.9406670928001404,0.9842290878295898,1.1
1779966007.011678,0.8676796555519104,0.7411424517631531,1.14
1779966007.043149,0.94297194480896,0.9886082410812378,1.11
1779966007.0751183,0.8651443123817444,1.123519778251648,1.17
1779966007.1073148,0.9369792938232422,0.9455841183662415,1.2
1779966007.1391523,1.094171166419983,1.031171441078186,1.39
1779966007.1711092,1.2122571468353271,1.0197240114212036,1.46
1779966007.2030473,1.3766709566116333,1.13973069190979,1.49
1779966007.2350328,1.3377187252044678,1.3275773525238037,1.57
1779966007.2671325,1.5806516408920288,1.2976140975952148,1.66
1779966007.2992408,1.6975852251052856,1.491222858428955,1.67
1779966007.3310065,1.807296872138977,1.6633963584899902,1.78
1779966007.3631523,1.7846323251724243,1.6937438249588013,1.78
1779966007.3950236,1.8001518249511719,1.7250899076461792,1.81
1779966007.4270048,1.829346776008606,1.7578190565109253,1.9
1779966007.459118,1.8628441095352173,1.7430678606033325,1.86
1779966007.4912043,1.88550865650177,1.7800226211547852,1.86
1779966007.5231109,1.8119834661483765,1.7411471605300903,1.87
1779966007.554955,1.8281174898147583,1.7640421390533447,1.85
1779966007.5869157,1.795849323272705,1.733771562576294,1.86
1779966007.6190608,1.7875518798828125,1.7215558290481567,1.81
1779966007.6522481,1.728700876235962,1.6654707193374634,1.92
1779966007.6829066,1.6865986585617065,1.6241368055343628,1.77
1779966007.715052,1.6168380975723267,1.584954023361206,1.79
1779966007.7469168,1.5297141075134277,1.5108141899108887,1.63
1779966007.7788713,1.4399011135101318,1.4471999406814575,1.53
1779966007.811005,1.3490126132965088,1.3309577703475952,1.54
1779966007.8429646,1.2607362270355225,1.2601215839385986,
1779966007.874901,1.1212917566299438,1.1431879997253418,
1779966007.9068778,1.0301727056503296,1.0549885034561157,1.14
1779966007.9393013,0.9120867252349854,0.9679413437843323,
1779966007.9708595,0.7893909811973572,0.8721356987953186,
1779966008.0032783,0.7180169820785522,0.8125933408737183,
1779966008.0349228,0.682445228099823,0.7844739556312561,
1779966008.066945,0.6619318723678589,0.7087206840515137,0.77
1779966008.098827,0.47124263644218445,0.2743302285671234,0.76
1779966008.1341994,0.4195367991924286,0.3111312687397003,0.61
1779966008.1627421,0.34570425748825073,0.38680770993232727,0.52
1779966008.1950064,0.31105443835258484,0.3115922212600708,0.58
1779966008.2273884,0.34708717465400696,0.3302616477012634,0.44
1779966008.258713,0.26902902126312256,0.26610952615737915,0.35
1779966008.2907162,0.23138287663459778,0.24667182564735413,0.36
1779966008.3227632,0.2272341102361679,0.0,0.28
1779966008.3550863,0.0,0.3520810604095459,0.37
1779966008.3707166,0.0,0.23284262418746948,0.37
1779966008.3867033,0.0,0.23284262418746948,0.46
1779966008.4029243,0.296072781085968,0.2235463261604309,0.42
1779966008.4348524,0.2994532585144043,0.30506178736686707,0.65
1779966008.4666812,0.30736663937568665,0.35331031680107117,0.57
1779966008.4986343,0.26941317319869995,0.23230481147766113,0.57
1779966008.5307243,0.2903106212615967,0.0,0.59
1779966008.5626206,0.25435471534729004,0.2199353724718094,0.69
1779966008.5946298,0.3085958957672119,0.30767396092414856,0.67
1779966008.6266208,0.23115238547325134,0.2334572672843933,0.86
1779966008.6586068,0.3100556433200836,0.0,1.11
1779966008.6905913,0.0,0.3078276216983795,0.83
1779966008.7230182,0.3101324737071991,0.42522212862968445,1.24
1779966008.7546198,0.4698597192764282,0.0,0.84
1779966008.786573,0.5909420251846313,0.31251418590545654,1.21
1779966008.8192422,0.6245930790901184,0.6557855606079102,1.1
1779966008.8506756,0.6274357438087463,0.5402349233627319,0.62
1779966008.882538,1.0376250743865967,0.7054170370101929,1.45
1779966008.9148972,0.909013569355011,0.627051591873169,1.57
1779966008.946618,1.174457311630249,0.7359181046485901,1.94
1779966008.9785202,1.1536366939544678,0.940436601638794,1.71
1779966009.010549,1.5243360996246338,1.0714298486709595,1.73
1779966009.0424926,1.4495816230773926,1.407556176185608,1.97
1779966009.0745072,1.3786685466766357,1.1325087547302246,1.89
1779966009.106757,1.4959094524383545,1.6462634801864624,1.92
1779966009.138485,1.7923152446746826,1.658940315246582,1.95
1779966009.1704729,1.8660709857940674,1.4166988134384155,1.95
1779966009.2024562,1.8732160329818726,1.4166988134384155,1.93
1779966009.2345548,1.8712953329086304,1.7094168663024902,1.88
1779966009.266435,1.8391040563583374,1.7913932800292969,1.89
1779966009.2984073,1.7916237115859985,1.7380740642547607,1.85
