time_s,alt_left_m,alt_right_m,alt_lightware_m
1779965513.5666795,0.740999984741211,0.4979999923706055,
1779965513.5990784,0.7809999847412109,0.4979999923706055,
1779965513.6307461,0.8169999694824219,0.4979999923706055,
1779965513.6625798,0.8280000305175781,0.49700000762939456,
1779965513.6945536,0.7880000305175782,0.5040000152587891,1.61
1779965513.7265077,0.7240000152587891,0.495,
1779965513.7585952,0.6969999694824219,0.500999984741211,
1779965513.790465,0.715999984741211,0.4979999923706055,
1779965513.8227422,0.49900001525878906,0.5,
1779965513.854504,0.5,0.5,
1779965513.8864377,0.7430000305175781,0.49599998474121093,
1779965513.918457,0.5,0.5,
1779965513.950411,0.8030000305175782,0.49599998474121093,
1779965513.9823847,0.73,0.5,
1779965514.0144606,0.8150000000000001,0.4929999923706055,
1779965514.0463722,0.8419999694824218,0.4979999923706055,
1779965514.0785167,0.7380000305175781,0.4909999847412109,
1779965514.1103265,0.76,0.495,
1779965514.1423137,0.8090000152587891,0.49599998474121093,
1779965514.1743238,0.8319999694824219,0.4979999923706055,
1779965514.2062767,0.774000015258789,0.495,
1779965514.2383034,0.8319999694824219,0.4979999923706055,
1779965514.2703264,0.7809999847412109,0.495,
1779965514.3023322,0.8150000000000001,0.49599998474121093,0.78
1779965514.334952,0.7119999694824218,0.4929999923706055,0.8
1779965514.3662457,0.7669999694824219,0.4929999923706055,0.83
1779965514.3985417,0.8790000152587891,0.5079999923706054,0.77
1779965514.430652,0.6869999694824219,0.49599998474121093,0.76
1779965514.4622686,0.49900001525878906,0.49700000762939456,0.77
1779965514.4941719,0.5,0.4909999847412109,0.81
1779965514.5262058,0.6840000152587891,0.49,0.72
1779965514.558141,0.76,0.49700000762939456,0.73
1779965514.5901194,0.7090000152587891,0.4979999923706055,0.85
1779965514.622119,0.6959999847412109,0.5,0.73
1779965514.6541147,0.4979999923706055,0.49900001525878906,0.77
1779965514.686073,0.7530000305175781,0.49700000762939456,0.86
1779965514.7183268,0.7419999694824219,0.49599998474121093,
1779965514.750062,0.7769999694824219,0.495,
1779965514.7820318,0.6240000152587891,0.500999984741211,
1779965514.8142831,0.6430000305175781,0.500999984741211,
1779965514.8460062,0.4979999923706055,0.5029999923706054,
1779965514.877964,0.6680000305175782,0.49400001525878906,
1779965514.9101067,0.7730000305175782,0.49599998474121093,
1779965514.9419618,0.8090000152587891,0.5,
1779965514.9739301,0.8109999847412109,0.500999984741211,
1779965515.0059464,0.5020000076293946,0.4979999923706055,
1779965515.0379276,0.66,0.5,
1779965515.0699,0.73,0.495,
1779965515.1019268,0.760999984741211,0.49900001525878906,
1779965515.1338663,0.6819999694824219,0.5020000076293946,
1779965515.1667385,0.6919999694824219,0.49700000762939456,
1779965515.1978683,0.6830000305175782,0.49599998474121093,
1779965515.229886,0.5040000152587891,0.49700000762939456,
1779965515.2619164,0.5040000152587891,0.500999984741211,
1779965515.2938044,0.860999984741211,0.49900001525878906,
1779965515.3259094,0.745999984741211,0.5,
1779965515.3577414,0.7969999694824219,0.5,
1779965515.3897266,0.8169999694824219,0.495,
1779965515.421722,0.5040000152587891,0.5,
1779965515.4537013,0.79,0.5,
1779965515.4856822,0.7580000305175781,0.5040000152587891,
1779965515.517675,0.6129999923706054,0.495,
1779965515.549664,0.685,0.49900001525878906,
1779965515.58163,0.5029999923706054,0.49400001525878906,
1779965515.6136043,0.6709999847412109,0.4979999923706055,
1779965515.645638,0.5,0.4979999923706055,1.78
1779965515.6776352,0.6969999694824219,0.5020000076293946,
1779965515.70973,0.5,0.4979999923706055,1.72
1779965515.7430632,0.49700000762939456,0.49599998474121093,1.71
1779965515.7735777,0.67,0.49900001525878906,
1779965515.8055718,0.500999984741211,0.4979999923706055,
1779965515.8376477,0.5020000076293946,0.49900001525878906,
1779965515.8696523,0.765999984741211,0.5070000076293946,1.64
1779965515.9018016,0.8090000152587891,0.4929999923706055,
1779965515.9338477,0.7630000305175781,0.4879999923706055,1.54
1779965515.965455,0.7980000305175782,0.49700000762939456,1.56
1779965515.997624,0.5020000076293946,0.5020000076293946,1.53
1779965516.0301592,0.7819999694824219,0.5,
1779965516.0614917,0.76,0.49400001525878906,
1779965516.0933857,0.8069999694824219,0.5,
1779965516.125569,0.775,0.5,
1779965516.157366,0.6950000000000001,0.5,1.34
1779965516.189333,0.49900001525878906,0.5,1.34
1779965516.2213254,0.7580000305175781,0.49700000762939456,1.25
1779965516.2539127,0.665,0.495,1.16
1779965516.2887306,0.75,0.4929999923706055,
1779965516.3203058,0.6840000152587891,0.49200000762939455,
1779965516.349292,0.49900001525878906,0.5020000076293946,
1779965516.3812606,0.6229999923706054,0.49200000762939455,
1779965516.413261,0.645,0.49599998474121093,
1779965516.4452753,0.6079999923706055,0.49700000762939456,
1779965516.477216,0.7030000305175781,0.49400001525878906,
1779965516.5091898,0.505999984741211,0.49700000762939456,0.85
1779965516.5413342,0.5040000152587891,0.49400001525878906,1.02
1779965516.5732572,0.6270000076293946,0.49599998474121093,0.9
1779965516.6052313,0.5040000152587891,0.5,0.94
1779965516.637579,0.6530000305175782,0.4859999847412109,0.96
1779965516.6691976,0.7119999694824218,0.4979999923706055,
1779965516.7015688,0.49700000762939456,0.49700000762939456,
1779965516.733158,0.655,0.4979999923706055,
1779965516.7650735,0.674000015258789,0.4979999923706055,
1779965516.797605,0.755,0.5,
1779965516.8293288,0.799000015258789,0.495,0.87
1779965516.8609989,0.8280000305175781,0.49700000762939456,
1779965516.8939965,0.7909999847412109,0.49599998474121093,
1779965516.9251382,0.850999984741211,0.49900001525878906,
1779965516.9569454,0.805,0.500999984741211,
1779965516.9889617,0.7869999694824219,0.5,
1779965517.0209503,0.7469999694824219,0.49599998474121093,
1779965517.0529358,0.7619999694824219,0.49700000762939456,
1779965517.085409,0.7380000305175781,0.5,
1779965517.1172743,0.7040000152587891,0.49599998474121093,
1779965517.148904,0.645,0.5040000152587891,0.89
1779965517.1809897,0.6379999923706055,0.4929999923706055,1.02
1779965517.2136178,0.6480000305175782,0.49599998474121093,
1779965517.244899,0.49599998474121093,0.5,1.07
1779965517.2768445,0.7230000305175781,0.4979999923706055,1.26
1779965517.30883,0.7030000305175781,0.49599998474121093,
1779965517.3411164,0.5020000076293946,0.49900001525878906,1.13
1779965517.3727996,0.7480000305175781,0.49900001525878906,1.19
1779965517.404969,0.5020000076293946,0.500999984741211,
1779965517.4368546,0.8240000152587891,0.49200000762939455,
1779965517.4687347,0.8719999694824219,0.49700000762939456,
1779965517.500764,0.8,0.49700000762939456,
1779965517.5330632,0.75,0.49400001525878906,
1779965517.5647228,0.705,0.5,1.34
1779965517.5967448,0.7319999694824219,0.5020000076293946,1.41
1779965517.628843,0.49900001525878906,0.495,1.36
1779965517.660651,0.7530000305175781,0.49900001525878906,1.42
1779965517.6926384,0.7219999694824218,0.49599998474121093,
1779965517.7250135,0.6709999847412109,0.49900001525878906,1.4
1779965517.7568116,0.8059999847412109,0.495,1.38
1779965517.7885919,0.7469999694824219,0.5,1.41
1779965517.8206913,0.7759999847412109,0.49900001525878906,1.43
1779965517.8525658,0.765999984741211,0.49200000762939455,1.43
1779965517.884552,0.745999984741211,0.5029999923706054,1.37
1779965517.9166405,0.8159999847412109,0.4979999923706055,1.36
1779965517.9486108,0.500999984741211,0.4979999923706055,1.41
1779965517.9805164,0.75,0.49900001525878906,1.48
1779965518.012688,0.7859999847412109,0.4929999923706055,1.46
1779965518.0445645,0.6580000305175782,0.5029999923706054,
1779965518.0764825,0.49900001525878906,0.49400001525878906,
1779965518.1085706,0.7380000305175781,0.49,1.53
1779965518.1404235,0.830999984741211,0.5040000152587891,1.45
1779965518.172513,0.5,0.5020000076293946,1.44
1779965518.2045453,0.7340000152587891,0.495,
1779965518.2367125,0.8530000305175781,0.49400001525878906,1.42
1779965518.2683845,0.6919999694824219,0.49400001525878906,1.43
1779965518.3003478,0.6869999694824219,0.4979999923706055,
1779965518.3327675,0.500999984741211,0.49400001525878906,
1779965518.3643281,0.769000015258789,0.495,1.36
1779965518.3970554,0.7769999694824219,0.5,1.44
1779965518.42839,0.7919999694824219,0.4979999923706055,
1779965518.4604812,0.7440000152587891,0.49599998474121093,
1779965518.4923525,0.795,0.4909999847412109,1.45
1779965518.524476,0.7440000152587891,0.49400001525878906,1.35
1779965518.5562336,0.5020000076293946,0.4979999923706055,1.36
1779965518.5881925,0.49700000762939456,0.4979999923706055,
1779965518.6201851,0.7340000152587891,0.4979999923706055,
1779965518.6523438,0.6669999694824219,0.4979999923706055,
1779965518.68424,0.735,0.49400001525878906,
1779965518.716174,0.7569999694824219,0.49700000762939456,
1779965518.7481668,0.654000015258789,0.49400001525878906,
1779965518.780068,0.635,0.5029999923706054,
1779965518.8121727,0.5779999923706055,0.49599998474121093,1.27
1779965518.844144,0.63,0.4979999923706055,
1779965518.8760533,0.59,0.49700000762939456,1.46
1779965518.9080276,0.6329999923706054,0.5,1.35
1779965518.9401448,0.5020000076293946,0.5,1.33
1779965518.972079,0.669000015258789,0.49900001525878906,1.35
1779965519.0041747,0.5020000076293946,0.4929999923706055,1.38
1779965519.0362399,0.5,0.5020000076293946,1.38
1779965519.068076,0.715,0.49599998474121093,1.43
1779965519.1001656,0.7230000305175781,0.49900001525878906,1.36
1779965519.1323628,0.7630000305175781,0.5020000076293946,
1779965519.1639657,0.8390000152587891,0.49900001525878906,
1779965519.1960015,0.7819999694824219,0.4929999923706055,
1779965519.2284005,0.7930000305175782,0.5040000152587891,
1779965519.259951,0.5,0.4929999923706055,
1779965519.291915,0.7340000152587891,0.49700000762939456,
1779965519.324489,0.7519999694824219,0.49400001525878906,
1779965519.3560574,0.785,0.500999984741211,1.27
1779965519.3886695,0.8290000152587891,0.500999984741211,1.29
1779965519.4205422,0.8819999694824219,0.4979999923706055,1.2
1779965519.4519188,0.745999984741211,0.49900001525878906,1.14
1779965519.4838898,0.8159999847412109,0.495,
1779965519.5162728,0.49700000762939456,0.5,
1779965519.547875,0.7090000152587891,0.4979999923706055,
1779965519.5798762,0.6719999694824219,0.495,
1779965519.6118963,0.779000015258789,0.49400001525878906,
1779965519.6438682,0.7469999694824219,0.5,
1779965519.6758363,0.7769999694824219,0.5,
1779965519.707935,0.7130000305175781,0.5020000076293946,
1779965519.7400591,0.5020000076293946,0.5029999923706054,0.97
1779965519.7717874,0.4979999923706055,0.4979999923706055,1.07
1779965519.8039312,0.49599998474121093,0.49599998474121093,1.03
1779965519.8359377,0.595,0.495,1.04
1779965519.8678606,0.620999984741211,0.495,
1779965519.9004295,0.769000015258789,0.5,0.98
1779965519.932231,0.5020000076293946,0.49599998474121093,0.98
1779965519.963787,0.67,0.49700000762939456,0.91
1779965519.9958313,0.49900001525878906,0.4979999923706055,0.88
1779965520.0280879,0.7419999694824219,0.49900001525878906,0.98
1779965520.0598767,0.6919999694824219,0.49700000762939456,0.9
1779965520.091767,0.6990000152587891,0.500999984741211,1.01
1779965520.1238225,0.6880000305175782,0.5,0.99
1779965520.1556973,0.760999984741211,0.495,0.9
1779965520.187664,0.7000000000000001,0.500999984741211,0.9
1779965520.2198484,0.784000015258789,0.4979999923706055,1.06
1779965520.2517147,0.7880000305175782,0.49400001525878906,0.99
1779965520.283668,0.825999984741211,0.495,1.0
1779965520.315784,0.875999984741211,0.4979999923706055,
1779965520.3476715,0.8380000305175781,0.49400001525878906,
1779965520.3796434,0.8269999694824219,0.4979999923706055,
1779965520.4123242,0.8680000305175781,0.49900001525878906,
1779965520.4437146,0.7540000152587891,0.495,
1779965520.4756565,0.74,0.500999984741211,
1779965520.507754,0.49599998474121093,0.500999984741211,
1779965520.540093,0.6890000152587891,0.5,
1779965520.5716224,0.8690000152587891,0.49700000762939456,
1779965520.6037726,0.5020000076293946,0.49900001525878906,
1779965520.6364772,0.770999984741211,0.5040000152587891,
1779965520.6676815,0.5,0.49700000762939456,
1779965520.6997008,0.7519999694824219,0.4929999923706055,
1779965520.7318604,0.805,0.49900001525878906,
1779965520.7637067,0.78,0.495,
1779965520.796201,0.49900001525878906,0.49900001525878906,1.43
1779965520.8278093,0.7180000305175781,0.4909999847412109,1.44
1779965520.8596797,0.7240000152587891,0.49599998474121093,1.44
1779965520.8915653,0.710999984741211,0.49700000762939456,1.45
1779965520.9238672,0.500999984741211,0.495,
1779965520.9557352,0.8109999847412109,0.49400001525878906,1.44
1779965520.9875283,0.8140000152587891,0.495,1.45
1779965521.019559,0.7580000305175781,0.495,
1779965521.0514998,0.7280000305175781,0.5,1.41
1779965521.0836139,0.5020000076293946,0.5,1.26
1779965521.1156385,0.7830000305175782,0.49200000762939455,1.31
1779965521.1474807,0.735999984741211,0.49200000762939455,
1779965521.1794436,0.7390000152587891,0.49599998474121093,
1779965521.2120697,0.7019999694824219,0.49700000762939456,1.23
1779965521.243536,0.6840000152587891,0.49900001525878906,
1779965521.2754934,0.500999984741211,0.4979999923706055,1.33
1779965521.3075902,0.73,0.4979999923706055,
1779965521.3398163,0.63,0.5,1.2
1779965521.3714457,0.5,0.49700000762939456,
1779965521.4037178,0.6129999923706054,0.5040000152587891,
1779965521.4355836,0.735,0.5020000076293946,
1779965521.46746,0.7430000305175781,0.4979999923706055,
1779965521.499456,0.74,0.49700000762939456,
1779965521.5323787,0.635999984741211,0.49900001525878906,
1779965521.5633802,0.5579999923706055,0.49900001525878906,1.33
1779965521.595534,0.6480000305175782,0.495,
1779965521.627492,0.49599998474121093,0.500999984741211,
1779965521.6593597,0.5020000076293946,0.49400001525878906,
1779965521.6913302,0.7230000305175781,0.49400001525878906,1.32
1779965521.723354,0.7969999694824219,0.495,
1779965521.755344,0.495,0.49700000762939456,
1779965521.7874498,0.755,0.49599998474121093,
1779965521.8196907,0.6129999923706054,0.49599998474121093,
1779965521.8514237,0.7030000305175781,0.49700000762939456,
1779965521.8833716,0.7540000152587891,0.49599998474121093,
1779965521.915593,0.7880000305175782,0.49200000762939455,1.37
1779965521.9473717,0.8190000152587891,0.49400001525878906,1.37
1779965521.9793825,0.6880000305175782,0.49400001525878906,1.35
1779965522.0118718,0.750999984741211,0.4979999923706055,1.32
1779965522.0434425,0.7809999847412109,0.49700000762939456,
1779965522.07546,0.7830000305175782,0.49900001525878906,
1779965522.1076982,0.5020000076293946,0.49200000762939455,
1779965522.1398106,0.7140000152587891,0.49700000762939456,
1779965522.1714253,0.5,0.49700000762939456,
1779965522.2036247,0.6809999847412109,0.4979999923706055,
1779965522.2355375,0.49900001525878906,0.49900001525878906,
1779965522.267185,0.49700000762939456,0.495,
1779965522.3003848,0.49900001525878906,0.49900001525878906,
1779965522.331233,0.770999984741211,0.49900001525878906,
1779965522.3632295,0.769000015258789,0.49400001525878906,
1779965522.3970268,0.7780000305175782,0.49900001525878906,
1779965522.4276464,0.794000015258789,0.49599998474121093,
1779965522.459248,0.7430000305175781,0.49900001525878906,
1779965522.4912364,0.5029999923706054,0.49599998474121093,
1779965522.5232804,0.500999984741211,0.49599998474121093,1.36
1779965522.5551312,0.500999984741211,0.495,
1779965522.587154,0.49700000762939456,0.49700000762939456,
1779965522.6194234,0.8319999694824219,0.5,
1779965522.6511476,0.7780000305175782,0.5029999923706054,
1779965522.6830804,0.7580000305175781,0.500999984741211,
1779965522.7152405,0.7430000305175781,0.49599998474121093,
1779965522.74715,0.5020000076293946,0.49700000762939456,
1779965522.7790985,0.6890000152587891,0.49700000762939456,
1779965522.8114908,0.6980000305175781,0.5029999923706054,
1779965522.843422,0.500999984741211,0.49900001525878906,1.27
1779965522.8753693,0.8109999847412109,0.4979999923706055,1.24
1779965522.9087234,0.855,0.4979999923706055,1.21
1779965522.9405696,0.8319999694824219,0.5020000076293946,
1779965522.9710624,0.0,0.4979999923706055,
1779965523.0036404,0.7759999847412109,0.500999984741211,
1779965523.0352712,0.7490000152587891,0.4979999923706055,
1779965523.0669956,0.5040000152587891,0.4979999923706055,
1779965523.0999866,0.7280000305175781,0.4979999923706055,
1779965523.131508,0.49900001525878906,0.49599998474121093,
1779965523.163061,0.67,0.4979999923706055,1.01
1779965523.1950593,0.635,0.49700000762939456,1.03
1779965523.227718,0.49900001525878906,0.49400001525878906,
1779965523.2591147,0.5029999923706054,0.4909999847412109,
1779965523.290945,0.6730000305175782,0.5020000076293946,
1779965523.3229396,0.640999984741211,0.4909999847412109,
1779965523.3549085,0.5,0.4979999923706055,
1779965523.3869061,0.8519999694824218,0.49900001525878906,
1779965523.418954,0.8390000152587891,0.49900001525878906,
1779965523.4510112,0.735999984741211,0.49599998474121093,
1779965523.48288,0.5,0.4909999847412109,
1779965523.514955,0.7540000152587891,0.48900001525878906,0.95
1779965523.5468822,0.77,0.4979999923706055,
1779965523.578858,0.7640000152587891,0.4979999923706055,
1779965523.6119978,0.71,0.5,
1779965523.6429467,0.7530000305175781,0.5,
1779965523.674823,0.6969999694824219,0.49700000762939456,
1779965523.7069857,0.7880000305175782,0.49900001525878906,
1779965523.7392807,0.7490000152587891,0.4979999923706055,
1779965523.7708097,0.799000015258789,0.49400001525878906,
1779965523.8033102,0.500999984741211,0.4979999923706055,
1779965523.834801,0.64,0.49400001525878906,
1779965523.8668413,0.505,0.49700000762939456,
1779965523.8988366,0.495,0.49400001525878906,
1779965523.930778,0.595,0.495,
1779965523.9627545,0.4979999923706055,0.49900001525878906,
1779965523.9947407,0.5,0.49599998474121093,
1779965524.0267909,0.5029999923706054,0.4979999923706055,
1779965524.0588965,0.5,0.49700000762939456,
1779965524.0907245,0.5,0.5020000076293946,
1779965524.122724,0.8340000152587891,0.49700000762939456,
1779965524.1548176,0.8680000305175781,0.49599998474121093,
1779965524.1866798,0.715,0.500999984741211,
1779965524.2188654,0.8480000305175781,0.49599998474121093,
1779965524.2506874,0.794000015258789,0.49599998474121093,
1779965524.2826703,0.765999984741211,0.49900001525878906,
1779965524.3150558,0.7180000305175781,0.4979999923706055,
1779965524.346714,0.835,0.4929999923706055,
1779965524.3786378,0.75,0.49900001525878906,
1779965524.4106965,0.785,0.49400001525878906,
1779965524.4429796,0.7730000305175782,0.49700000762939456,
1779965524.4746659,0.8040000152587891,0.505,
1779965524.50674,0.795,0.4929999923706055,
1779965524.5395195,0.885999984741211,0.49599998474121093,
1779965524.5707288,0.7759999847412109,0.49700000762939456,
1779965524.6087556,0.895,0.5,
1779965524.639157,0.8590000152587891,0.49599998474121093,
1779965524.6668885,0.725999984741211,0.5,
1779965524.6990023,0.72,0.500999984741211,
1779965524.73095,0.52,0.49700000762939456,
1779965524.7631645,0.6780000305175782,0.5029999923706054,
1779965524.7944906,0.5,0.4979999923706055,
1779965524.8265421,0.5020000076293946,0.5,
1779965524.8584714,0.4909999847412109,0.49599998474121093,
1779965524.8906028,0.49900001525878906,0.505,
1779965524.9228792,0.5409999847412109,0.4979999923706055,
1779965524.9545946,0.5040000152587891,0.49,
1779965524.9867892,0.6900000000000001,0.4979999923706055,
1779965525.0195978,0.7140000152587891,0.4979999923706055,
1779965525.0504513,0.6780000305175782,0.5,
1779965525.0824962,0.765999984741211,0.5,
1779965525.114402,0.799000015258789,0.4909999847412109,
1779965525.1464503,0.7859999847412109,0.500999984741211,
1779965525.17839,0.7590000152587891,0.500999984741211,1.04
1779965525.2104673,0.74,0.4929999923706055,
1779965525.2423806,0.6919999694824219,0.5,
1779965525.274385,0.7540000152587891,0.49400001525878906,
1779965525.3067374,0.6819999694824219,0.49900001525878906,
1779965525.3383958,0.765999984741211,0.4979999923706055,
1779965525.3705075,0.8219999694824219,0.49599998474121093,
1779965525.4023485,0.8119999694824219,0.4979999923706055,
1779965525.4344158,0.7590000152587891,0.49700000762939456,
1779965525.4663131,0.5020000076293946,0.509000015258789,1.14
1779965525.498445,0.5,0.48900001525878906,1.13
1779965525.530726,0.58,0.4909999847412109,1.07
1779965525.5622795,0.49900001525878906,0.49200000762939455,
1779965525.594286,0.715,0.5,1.14
1779965525.6263633,0.6659999847412109,0.49200000762939455,
1779965525.6582756,0.6919999694824219,0.49599998474121093,
1779965525.6902575,0.7380000305175781,0.5040000152587891,1.15
1779965525.7222788,0.86,0.505,1.21
1779965525.7542415,0.8269999694824219,0.49700000762939456,1.18
1779965525.7862537,0.905,0.4979999923706055,1.32
1779965525.8188782,0.7980000305175782,0.49599998474121093,1.21
1779965525.8501983,0.8090000152587891,0.49900001525878906,
1779965525.8821952,0.835,0.4979999923706055,
1779965525.9142034,0.7469999694824219,0.495,
1779965525.9463763,0.8009999847412109,0.5,
1779965525.978193,0.7580000305175781,0.49599998474121093,
1779965526.0101953,0.845999984741211,0.49400001525878906,
1779965526.0425227,0.7969999694824219,0.5,1.49
1779965526.0741587,0.7909999847412109,0.5040000152587891,
1779965526.1062458,0.7919999694824219,0.49599998474121093,1.32
1779965526.138165,0.500999984741211,0.49599998474121093,
1779965526.170415,0.5,0.49599998474121093,
1779965526.2022524,0.4979999923706055,0.4979999923706055,
1779965526.234426,0.5020000076293946,0.4979999923706055,1.32
1779965526.2661643,0.6459999847412109,0.5,1.24
1779965526.2982042,0.5029999923706054,0.49599998474121093,
1779965526.3302357,0.71,0.49700000762939456,
1779965526.362085,0.760999984741211,0.49599998474121093,
1779965526.3941064,0.740999984741211,0.49599998474121093,
1779965526.4262118,0.6919999694824219,0.500999984741211,
1779965526.4580038,0.6930000305175782,0.5,
1779965526.4900088,0.8430000305175781,0.49599998474121093,
1779965526.5220428,0.7669999694824219,0.4979999923706055,
1779965526.553966,0.789000015258789,0.49400001525878906,
1779965526.5859764,0.5029999923706054,0.49200000762939455,
1779965526.6180243,0.8059999847412109,0.49700000762939456,
1779965526.649938,0.7380000305175781,0.49700000762939456,
1779965526.6819272,0.7280000305175781,0.4979999923706055,
1779965526.7140923,0.7730000305175782,0.49900001525878906,
1779965526.7459607,0.735999984741211,0.49900001525878906,
1779965526.7778862,0.6940000152587891,0.49900001525878906,
1779965526.809926,0.794000015258789,0.49700000762939456,
1779965526.8419766,0.880999984741211,0.5020000076293946,
1779965526.8740475,0.755999984741211,0.5020000076293946,
1779965526.9058514,0.740999984741211,0.4929999923706055,
1779965526.9379468,0.8380000305175781,0.4929999923706055,
1779965526.9698768,0.855999984741211,0.49700000762939456,
1779965527.002077,0.8,0.5,
1779965527.0338106,0.6730000305175782,0.49400001525878906,
1779965527.0659037,0.505999984741211,0.5020000076293946,
1779965527.0979602,0.6619999694824219,0.49700000762939456,
1779965527.1304994,0.5,0.4979999923706055,
1779965527.1617017,0.5020000076293946,0.49599998474121093,
1779965527.1937182,0.500999984741211,0.5020000076293946,
1779965527.2260613,0.5029999923706054,0.500999984741211,
1779965527.2576776,0.8250000000000001,0.500999984741211,
1779965527.289677,0.840999984741211,0.5,
1779965527.3218338,0.8240000152587891,0.5,
1779965527.35363,0.745,0.49900001525878906,
1779965527.3856056,0.47200000762939454,0.495,
1779965527.4177563,0.5029999923706054,0.4859999847412109,
1779965527.4497254,0.4979999923706055,0.4979999923706055,
1779965527.4815743,0.7290000152587891,0.49599998474121093,
1779965527.5137064,0.7330000305175781,0.500999984741211,
1779965527.5455604,0.674000015258789,0.49900001525878906,
1779965527.5775404,0.500999984741211,0.4979999923706055,
1779965527.609601,0.49900001525878906,0.49900001525878906,
1779965527.6417863,0.685,0.4879999923706055,
1779965527.6735177,0.72,0.49200000762939455,
1779965527.7054718,0.5,0.48700000762939455,
1779965527.7374766,0.6220000076293946,0.49900001525878906,
1779965527.7694604,0.49900001525878906,0.49900001525878906,
1779965527.8014572,0.47000000000000003,0.495,
1779965527.8335364,0.5770000076293945,0.5,1.14
