time_s,photo_err,valid_frac,latency_ms
39.591,13.2180,0.0686,10.35
39.823,12.9211,0.0649,10.23
40.177,13.5408,0.0642,10.04
40.477,13.2873,0.0766,10.41
40.781,13.9152,0.0844,11.80
40.929,12.9382,0.0770,11.07
41.063,13.2278,0.0785,10.35
41.208,12.2733,0.0736,9.56
41.518,12.4909,0.0843,9.85
41.670,13.3922,0.0847,11.33
41.819,14.5185,0.0855,10.04
41.973,14.7609,0.0744,10.72
42.123,14.8336,0.0671,10.00
42.281,14.4938,0.0589,12.30
42.517,14.5872,0.0700,10.44
42.819,13.5714,0.0662,9.97
43.110,14.4646,0.0490,10.07
43.412,14.4519,0.0664,11.00
43.766,13.2840,0.0742,12.30
43.921,13.3397,0.0864,15.16
44.195,14.9002,0.0856,11.90
44.490,15.6105,0.0898,9.96
44.777,14.7257,0.0811,10.17
45.071,13.3287,0.0747,10.43
45.362,13.5323,0.0706,10.42
45.519,12.9089,0.0728,11.62
45.656,13.5330,0.0674,10.18
45.809,13.8415,0.0656,11.38
45.951,13.2737,0.0681,10.30
46.102,13.2277,0.0622,10.95
46.250,13.9198,0.0569,10.04
46.397,13.3299,0.0648,9.96
46.555,13.9564,0.0649,10.30
46.700,14.0168,0.0671,10.71
46.989,13.4585,0.0875,10.15
47.145,13.8128,0.0797,10.29
47.285,14.7333,0.0633,9.78
47.587,14.2935,0.0702,9.68
47.907,14.4489,0.0689,19.86
48.182,14.6863,0.0658,10.52
48.322,14.2597,0.0674,10.21
48.469,13.9519,0.0835,9.79
48.612,14.1090,0.0819,11.65
48.764,13.3206,0.0825,10.53
48.907,13.1831,0.0747,10.16
49.057,13.1886,0.0881,10.21
49.205,13.2430,0.0799,9.91
49.357,13.3135,0.0805,10.90
49.503,13.8534,0.0689,10.06
49.654,12.0849,0.0815,10.38
49.802,12.6081,0.0799,11.07
49.954,13.7068,0.0723,10.34
50.094,12.6014,0.0885,10.37
50.255,14.2412,0.0778,10.43
50.398,14.3111,0.0772,10.62
50.542,13.4970,0.0844,10.51
50.688,12.8975,0.0812,10.33
50.836,12.8655,0.0785,10.44
50.983,13.2681,0.0722,10.90
51.287,13.8989,0.0735,10.06
51.576,14.0446,0.0610,11.40
51.882,14.6109,0.0547,10.76
52.197,14.0061,0.0661,10.00
52.490,15.9093,0.0721,11.02
52.782,14.9601,0.0712,10.34
53.092,14.3929,0.0604,10.43
53.390,13.7608,0.0746,10.72
53.618,13.5180,0.0928,10.18
53.907,13.6295,0.0874,10.78
54.197,12.5984,0.0724,10.17
54.498,13.2959,0.0597,11.59
54.794,13.4622,0.0610,10.26
55.023,13.4724,0.0581,11.81
55.310,12.4301,0.0768,10.25
55.601,11.9878,0.0950,10.08
55.901,13.8946,0.0637,10.14
56.195,14.2450,0.0649,10.76
56.417,14.4611,0.0715,10.65
56.713,14.3574,0.0757,9.67
57.002,14.7318,0.0609,10.62
57.299,13.6630,0.0737,10.45
57.679,14.4916,0.0813,9.98
57.977,13.8738,0.0758,11.78
58.276,13.3150,0.0722,11.14
58.575,14.3941,0.0705,10.61
58.874,14.9780,0.0838,9.75
59.175,13.9256,0.0873,11.28
59.471,14.1275,0.0626,9.62
59.770,14.2870,0.0702,10.92
60.070,14.2032,0.0753,10.03
60.215,14.1269,0.0800,10.01
60.359,14.9735,0.0688,10.96
60.515,13.9163,0.0769,11.42
60.656,14.2215,0.0928,10.78
60.808,14.3477,0.0925,9.84
60.968,14.9338,0.1001,11.05
61.105,15.5531,0.0923,10.23
61.258,15.4412,0.0798,10.43
61.402,15.0708,0.0867,9.75
61.580,13.8483,0.0801,10.51
61.698,13.2608,0.0808,10.15
61.848,12.1945,0.0786,10.16
61.988,12.9494,0.0682,10.30
62.135,13.3814,0.0726,9.69
62.291,14.0545,0.0749,11.20
62.605,14.1183,0.0645,10.21
62.899,14.7874,0.0553,11.67
63.210,13.9931,0.0559,9.51
63.350,13.6747,0.0642,9.82
63.506,14.8948,0.0636,10.12
63.794,14.5926,0.0805,9.84
64.089,13.5947,0.0873,10.44
64.388,14.2261,0.0769,10.03
64.687,13.6488,0.0839,10.27
64.988,12.8221,0.0616,9.85
65.305,13.9820,0.0617,10.81
65.582,13.1990,0.0775,10.42
65.882,12.5623,0.0776,11.04
